transaction_amount,transaction_hour,account_age_days,new_device,location_mismatch,failed_attempts,transactions_last_10min,transactions_last_24h,previous_avg_amount,international_transaction,is_fraud
9134.99,14,153,1,1,3,3,9,2232.11,1,1
2504.29,17,1115,0,0,0,0,4,2586.62,0,0
6689.63,5,126,1,0,5,3,8,3369.75,0,1
2293.62,2,95,1,1,4,3,11,2393.76,1,1
1798.05,22,630,0,0,1,2,2,2651.34,0,0
5148.56,1,231,0,1,3,4,10,1907.2,1,1
6363.29,21,505,0,0,0,1,2,1032.19,0,0
7392.72,23,141,1,0,1,2,11,1444.18,1,1
2495.66,20,315,0,0,0,0,2,1349.64,0,0
955.54,13,1216,0,0,0,1,0,1868.34,0,0
3977.93,12,158,1,0,0,0,3,1908.92,1,0
5179.92,13,124,1,1,5,4,7,1354.26,1,1
9187.2,2,109,1,1,5,3,11,1365.35,1,1
4440.59,0,155,0,1,5,0,5,1677.89,1,1
1916.93,11,1376,0,0,1,0,4,1423.26,0,0
2589.5,12,169,1,0,0,0,3,1762.68,0,0
2919.52,22,1307,0,0,0,0,4,1547.73,0,0
4876.69,2,186,1,0,5,2,8,1190.21,1,1
813.8,14,1198,0,0,2,1,2,966.16,0,0
1531.78,12,1278,0,0,0,0,2,2017.93,0,0
2114.68,14,739,0,0,0,0,1,2191.82,0,0
3071.67,1,226,1,1,3,3,8,1716.74,1,1
2054.82,17,101,0,0,0,0,1,1732.84,0,0
1171.16,9,830,0,0,0,2,4,2729.33,0,0
4724.09,2,228,1,1,5,1,5,2256.5,1,1
1457.01,17,67,0,1,1,1,4,1918.94,0,0
1311.44,9,948,0,0,0,0,2,1093.82,0,0
1472.84,20,113,0,0,0,0,0,788.75,1,0
4480.95,5,143,1,1,4,3,8,1358.03,1,1
1089.53,19,415,0,0,0,0,5,1830.49,0,0
1591.19,8,1226,0,0,0,1,0,2723.23,0,0
1876.07,16,905,1,0,0,1,2,2331.9,0,0
8611.3,15,168,1,1,3,2,8,2332.8,0,1
2996.81,5,54,1,1,2,2,7,3103.1,0,1
6705.44,0,127,1,1,4,0,6,3195.06,1,1
5059.28,0,134,1,1,3,2,2,1579.82,1,1
1963.14,20,483,0,1,1,0,3,1625.81,0,0
4058.94,5,66,1,1,5,5,13,2807.53,1,1
7865.57,5,71,1,1,4,3,7,1627.34,0,1
4169.6,22,206,1,1,2,3,3,3261.14,1,1
3673.51,22,727,0,0,0,1,1,1795.5,0,0
1849.48,19,542,0,0,1,0,1,2136.58,0,0
10418.95,10,23,1,1,3,3,8,2713.77,0,1
798.91,17,263,0,0,0,0,2,1920.92,0,0
1322.78,9,1120,0,0,0,0,6,1508.98,0,0
2764.99,19,731,0,0,0,0,4,2046.68,0,0
2282.45,9,262,0,0,0,1,0,1888.17,0,0
3454.74,14,490,0,0,1,0,4,2654.9,0,0
6274.53,10,87,1,1,2,3,9,2441.31,1,1
9437.87,3,215,1,1,2,3,5,2474.28,1,1
1096.37,16,1340,0,0,0,0,2,2735.47,0,0
2387.25,16,591,0,0,0,1,4,2672.05,0,0
1335.6,17,758,0,0,0,2,1,2128.08,0,0
7924.71,0,126,1,0,5,2,5,1940.45,0,1
1171.31,21,513,0,1,1,0,2,4159.81,0,0
5047.06,11,30,0,1,5,1,7,2192.2,1,1
3130.36,2,104,1,1,4,1,8,1487.34,1,1
6217.53,3,239,1,1,2,3,8,3435.72,1,1
5725.4,3,92,1,1,5,7,13,1586.01,1,1
11519.92,6,150,1,1,2,4,10,2201.59,1,1
8521.72,3,162,1,1,3,3,10,1805.39,0,1
3790.64,21,168,1,1,4,1,7,3174.95,1,1
6569.12,2,180,0,1,5,3,9,1780.97,0,1
3815.81,16,1289,0,0,0,0,2,1730.25,0,0
1171.3,13,1326,0,0,2,0,4,1607.31,0,0
9273.05,2,25,0,1,1,3,4,1819.98,1,1
1078.74,10,594,0,0,1,1,2,1970.39,0,0
2718.28,12,1343,0,0,1,1,1,1325.58,0,0
15356.53,15,20,0,1,5,2,8,1434.51,1,1
3203.81,11,942,0,0,0,0,2,1616.24,0,0
3720.01,0,247,0,1,4,3,9,3362.03,1,1
3426.82,15,685,0,0,0,0,3,2260.28,0,0
1816.33,9,388,0,0,0,1,1,1279.61,0,0
2931.36,18,1241,0,0,1,1,2,1980.76,0,0
2251.77,9,226,0,0,0,2,2,4860.82,0,0
9257.41,8,130,0,1,4,1,5,1108.01,0,1
3529.88,4,152,1,0,5,4,10,3065.11,1,1
4244.63,3,60,1,1,3,4,6,887.78,0,1
5690.85,13,23,1,1,3,4,10,1556.09,1,1
1386.49,18,92,0,0,0,1,2,2179.66,0,0
6708.72,18,170,1,1,5,3,8,1714.78,1,1
5706.54,23,215,0,1,5,2,10,2677.99,1,1
5157.73,1,231,0,1,3,2,5,2837.71,0,1
1932.96,17,342,0,0,1,0,2,1603.69,0,0
4209.51,3,195,1,1,5,1,10,1877.52,1,1
2720.03,12,782,0,0,1,0,3,2159.19,0,0
2299.89,11,1315,0,0,0,0,1,890.7,0,0
775.39,18,974,0,0,0,1,4,1435.11,1,0
2150.57,15,192,0,1,0,0,5,1581.49,0,0
976.58,14,700,0,0,0,0,1,876.77,0,0
2179.15,22,1067,0,0,0,0,3,1606.8,0,0
3618.19,8,88,0,0,1,0,1,2735.15,0,0
2251.73,2,229,1,0,5,5,3,2549.14,1,1
2443.17,21,154,0,0,0,0,2,3088.3,0,0
5192.21,5,35,1,1,4,2,3,1486.38,1,1
11019.9,4,74,0,1,5,3,9,1062.75,1,1
1913.79,11,1451,0,0,0,0,4,657.56,0,0
2075.59,20,475,0,0,0,0,2,1232.34,0,0
2511.97,12,117,1,1,3,2,4,1731.72,1,1
2629.69,13,651,0,0,1,0,2,1012.44,0,0
2687.91,12,81,0,0,1,2,8,1539.82,0,0
10168.03,3,100,1,1,4,2,5,1958.71,0,1
2020.99,13,749,0,0,2,0,5,1280.51,0,0
3813.65,11,704,0,0,0,1,3,1390.45,0,0
7645.53,5,29,1,1,5,1,10,944.16,1,1
2360.92,14,169,0,1,0,0,3,1421.5,1,0
6895.14,4,244,1,1,2,0,10,1724.49,1,1
2437.94,15,1127,0,0,0,2,2,1417.36,0,0
1790.14,19,838,0,0,0,1,3,1238.78,1,0
1841.37,14,107,1,1,4,2,8,2141.78,1,1
5400.03,13,85,1,1,4,2,7,2047.08,0,1
4546.74,1,35,1,1,3,4,4,1518.86,0,1
6601.95,5,234,0,1,3,4,9,1481.06,0,1
1480.65,13,1294,0,1,0,0,5,1627.39,0,0
6175.65,5,116,1,1,4,3,3,2789.27,0,1
2204.78,10,315,0,0,0,1,5,2095.25,0,0
3417.6,20,736,0,0,0,0,2,1658.57,1,0
3269.96,4,118,1,1,5,6,6,2185.38,1,1
1378.36,13,1193,0,0,0,0,4,1327.04,0,0
1466.75,19,1030,0,0,1,0,2,1316.62,0,0
9435.23,5,201,1,0,5,2,9,2537.83,0,1
17048.34,3,47,1,0,3,2,10,1256.97,1,1
6813.46,0,155,0,1,3,2,8,1993.8,1,1
2446.4,20,672,0,0,0,0,5,1420.64,0,0
7972.83,5,122,1,1,3,3,8,2687.83,0,1
4098.72,15,271,0,0,0,1,2,1429.22,0,0
1304.91,15,1024,0,1,0,0,2,1339.18,0,0
1694.05,11,1087,0,0,0,0,4,2441.18,0,0
1353.83,17,984,0,0,0,1,4,2013.6,0,0
7941.81,0,130,0,0,4,4,12,1998.68,0,1
1091.45,20,415,0,0,0,0,5,1500.09,0,0
10837.37,5,68,0,1,3,6,5,1958.21,1,1
3092.04,15,851,0,0,1,0,4,3276.01,0,0
5172.88,5,56,1,1,4,3,6,1614.95,1,1
974.55,14,948,0,0,0,0,4,921.17,0,0
2054.65,16,522,0,0,0,0,3,1979.22,0,0
14116.84,6,126,1,0,2,4,11,2719.21,1,1
7147.79,1,24,1,1,5,0,7,1744.45,0,1
4248.94,16,653,0,0,0,0,2,826.24,1,0
2723.63,12,583,1,0,0,0,1,1496.25,0,0
10498.81,16,179,1,1,5,2,8,2406.39,1,1
16546.86,23,246,1,0,3,2,8,2431.11,1,1
1505.31,20,83,0,0,0,2,3,1716.82,0,0
790.27,16,238,0,1,2,1,4,1661.95,0,0
1444.23,17,1178,0,0,2,0,6,1892.01,0,0
1146.03,11,635,0,0,0,0,4,2303.09,0,0
606.66,11,1325,0,1,1,0,8,931.09,0,0
7643.47,2,47,1,1,4,4,9,1791.06,0,1
4272.7,0,239,1,1,5,2,8,1784.84,0,1
9233.5,2,57,0,1,3,8,5,2325.16,1,1
9048.43,2,194,1,0,1,4,7,1086.12,0,1
4903.78,11,7,1,1,1,3,8,542.26,1,1
3076.32,2,55,1,1,2,6,8,1343.98,1,1
4450.98,10,138,1,1,5,5,4,2236.77,1,1
11105.65,0,204,1,1,1,2,13,1523.78,0,1
4531.91,19,201,1,1,4,4,9,2445.9,1,1
1089.63,10,1055,1,0,0,0,1,2085.56,0,0
6341.17,2,167,1,1,5,1,4,1501.26,1,1
1846.03,19,204,0,0,0,1,0,3000.65,0,0
11953.0,22,190,0,1,3,1,10,730.29,0,1
5383.74,18,186,0,1,3,3,9,1766.52,1,1
9635.94,21,44,1,1,3,5,10,3028.58,1,1
1078.81,9,1192,0,0,0,0,3,1149.93,0,0
14289.43,5,226,0,1,1,0,7,1294.73,0,1
4230.14,9,799,0,0,0,1,4,1784.95,0,0
2231.2,22,1378,0,0,2,0,2,2100.78,0,0
2814.03,22,188,0,0,0,3,5,1620.55,0,0
3552.58,17,225,1,1,4,5,8,2313.45,0,1
8468.14,23,198,1,1,4,4,10,946.44,0,1
7852.84,5,77,0,1,5,1,6,3602.05,0,1
3412.11,9,236,0,0,0,0,2,1271.15,0,0
7094.84,2,228,1,1,3,1,5,2091.49,1,1
1062.88,16,574,0,0,0,0,1,1932.34,0,0
1648.85,15,266,0,0,0,0,2,1890.66,0,0
15633.19,0,60,1,0,4,2,12,1701.52,0,1
11085.52,19,30,0,1,2,4,10,3042.16,0,1
1977.13,10,655,0,0,0,0,1,1928.84,0,0
2094.96,18,1304,0,0,0,0,5,2160.12,0,0
4799.93,0,241,0,1,5,5,13,2485.26,1,1
1457.14,13,1430,0,0,0,1,2,2335.07,0,0
1926.3,15,1266,0,0,0,2,2,1124.79,0,0
1166.61,16,1438,1,0,0,0,3,1341.31,0,0
3690.9,1,235,1,1,3,4,10,1192.15,1,1
6172.52,5,239,1,0,1,3,10,861.31,0,1
10299.13,5,218,0,1,5,5,10,4546.07,1,1
1260.58,20,818,0,0,0,0,4,1201.37,0,0
4931.74,5,95,1,0,2,2,11,1193.26,1,1
8025.36,5,187,1,1,4,5,6,1302.48,0,1
9187.37,4,93,1,1,1,2,6,1709.34,0,1
8934.27,0,71,1,1,1,0,9,1966.36,1,1
2261.44,11,606,0,0,0,1,1,2089.58,1,0
2799.79,10,502,0,0,0,1,3,2065.95,0,0
1952.77,15,1326,0,0,0,0,3,1298.51,0,0
1733.56,17,1016,0,0,1,0,1,3086.56,0,0
4273.67,5,88,1,1,3,8,11,2086.45,0,1
2714.29,5,92,1,1,3,3,11,1309.77,1,1
1106.78,17,1460,1,0,0,0,2,2661.6,0,0
4071.02,17,761,0,0,1,0,5,2365.7,0,0
1387.59,9,999,0,0,1,0,2,2481.96,1,0
8726.2,2,210,1,1,3,4,8,2275.2,1,1
1733.84,8,1101,0,0,0,0,5,1514.05,0,0
4950.15,1,187,1,0,4,3,9,1860.74,1,1
721.39,22,490,0,0,0,2,4,1356.04,0,0
7153.21,0,234,1,1,4,4,10,1400.18,0,1
5193.72,12,150,1,1,1,2,8,1641.89,0,1
2229.42,13,1171,0,0,0,1,3,2175.68,0,0
1351.64,10,1424,0,1,0,2,4,2640.66,0,0
9120.76,4,100,1,1,3,1,9,846.21,1,1
1714.16,11,772,1,0,0,0,5,3555.31,0,0
1021.05,13,420,0,0,0,0,3,1448.22,0,0
1896.51,10,102,0,0,0,2,5,1832.0,0,0
3610.16,20,178,1,1,3,4,13,1848.36,1,1
2325.47,8,464,0,0,0,1,1,1724.87,0,0
2571.68,13,653,0,1,0,0,5,1006.11,0,0
2407.35,13,713,0,0,0,1,1,3013.66,0,0
5027.31,1,150,0,1,5,3,9,2160.33,1,1
6706.34,2,72,1,1,1,2,10,1546.7,1,1
5506.74,22,13,1,1,4,1,13,1770.74,1,1
9000.22,11,203,1,1,4,4,11,1167.11,1,1
2117.04,14,921,0,0,0,2,1,1407.57,0,0
1627.34,17,1106,0,0,1,2,2,2037.34,0,0
1208.4,11,771,0,0,0,0,2,2359.72,0,0
508.17,10,167,0,1,0,0,4,1572.02,0,0
8265.24,1,244,1,1,2,4,11,1169.88,1,1
4669.64,2,85,1,1,4,1,8,1898.39,1,1
8279.58,2,26,1,1,3,6,8,1065.37,0,1
3200.32,10,67,0,1,3,3,8,1158.54,1,1
8325.07,0,34,1,1,5,4,7,1941.06,1,1
1295.04,19,1232,0,0,0,1,4,1615.47,0,0
3732.22,13,315,1,0,1,2,2,1697.65,0,0
1288.87,22,708,0,0,0,0,1,2665.82,0,0
5835.66,1,6,0,0,1,3,10,3773.5,0,1
2297.12,13,903,0,0,0,3,5,915.74,0,0
2355.02,8,974,0,0,0,1,0,1501.28,0,0
2895.89,18,419,0,0,0,1,3,1512.48,1,0
3078.11,2,9,0,1,5,5,9,1273.72,1,1
3599.33,8,248,1,1,4,1,4,2185.64,1,1
899.28,12,1382,0,0,1,1,2,1447.42,0,0
7601.05,2,85,0,1,1,5,8,1132.02,0,1
3291.6,2,214,1,1,5,5,6,1026.74,1,1
1741.74,10,1123,0,0,1,0,1,2535.59,0,0
2203.56,21,919,0,0,0,1,3,2386.14,0,0
2994.65,16,1293,1,0,1,0,4,1911.1,0,0
2510.92,13,279,1,0,0,0,2,2191.42,0,0
2750.84,17,1213,0,0,1,0,1,1774.49,0,0
925.18,17,261,0,0,0,0,2,1843.08,0,0
6979.03,3,135,0,1,4,3,5,2025.47,0,1
6410.68,5,70,1,1,3,2,14,2662.68,1,1
5763.56,5,16,1,1,1,3,7,1684.31,0,1
6201.95,7,228,1,1,4,3,7,2150.82,1,1
12375.78,4,3,1,0,2,5,5,1943.51,1,1
1705.45,13,1352,0,0,2,1,2,3953.67,0,0
10689.95,17,118,1,1,4,2,5,3389.38,0,1
4471.27,3,117,0,1,1,2,9,1714.47,0,1
5483.04,0,59,0,1,4,3,2,1812.31,0,1
1305.01,19,1322,1,0,0,0,4,2292.09,0,0
5319.25,0,142,1,1,5,5,9,1536.58,1,1
5501.41,0,232,1,1,5,4,14,1294.74,1,1
9690.74,4,174,0,1,3,5,5,1070.61,0,1
4212.6,20,717,0,0,2,3,5,2374.45,0,0
4233.22,1,71,1,1,4,4,8,1501.06,1,1
3174.82,19,272,0,0,0,1,4,1289.27,0,0
1142.72,11,116,0,0,0,3,2,1855.75,0,0
1944.41,9,890,0,0,0,1,3,1632.06,0,0
8754.99,2,151,0,1,3,4,12,1450.7,0,1
3502.5,5,3,1,0,2,2,6,2154.92,1,1
2427.02,8,753,0,0,0,0,3,1477.76,0,0
2601.75,18,904,0,0,0,0,6,1914.57,0,0
2225.73,12,203,0,0,0,1,5,3424.19,0,0
2629.32,22,1193,0,0,0,0,4,1772.82,0,0
1889.31,11,1456,0,0,1,0,2,2467.27,0,0
2032.3,0,37,1,1,3,3,6,978.52,1,1
2702.08,1,232,1,1,5,1,9,2769.95,1,1
7318.28,3,82,1,0,5,3,8,2293.32,0,1
7044.73,12,132,1,1,5,3,8,1006.92,1,1
6965.31,4,208,0,0,3,3,8,2358.49,1,1
1875.68,0,223,1,1,1,2,5,1631.76,1,1
2575.57,5,196,1,1,1,1,11,2336.84,0,1
2980.55,13,582,1,0,0,2,3,1801.15,0,0
1441.13,21,479,0,0,0,0,2,2033.63,0,0
3239.25,9,365,0,0,0,0,2,1315.53,0,0
6624.71,3,66,1,1,1,6,9,2710.38,0,1
3573.47,21,773,0,0,0,0,3,1060.08,0,0
1136.2,15,1493,1,0,1,0,3,960.04,0,0
1520.24,11,507,0,0,0,2,2,1919.62,0,0
2563.35,22,1130,0,0,0,1,4,1330.12,1,0
9308.83,4,26,1,1,5,5,12,1097.08,1,1
7375.21,12,191,1,1,5,3,6,1439.45,1,1
8395.31,21,85,1,1,3,3,7,1239.08,0,1
1864.9,13,572,0,0,0,1,3,1064.53,0,0
2480.13,19,1411,0,0,0,1,4,2188.01,1,0
3468.61,22,619,0,0,0,1,2,1663.87,0,0
1651.2,13,126,1,1,4,2,9,769.74,1,1
1659.14,22,416,0,0,1,0,2,3593.42,0,0
3754.54,13,511,0,0,0,0,4,1630.23,0,0
2902.32,21,90,1,1,2,0,6,1391.67,1,1
746.53,16,534,0,0,0,0,3,2129.74,0,0
6305.14,3,40,0,1,1,2,2,1844.55,1,1
2677.47,21,1288,0,0,0,0,6,2334.28,0,0
995.36,15,602,0,0,2,0,4,2130.57,0,0
1910.27,8,1464,0,0,0,0,3,3045.35,0,0
10565.36,17,231,1,1,4,1,6,2579.24,1,1
2026.66,20,1150,0,1,0,2,3,1726.99,0,0
2766.5,3,115,1,1,3,1,5,2102.18,1,1
6300.83,3,112,1,0,3,4,9,2079.53,1,1
6592.02,1,210,1,1,4,5,11,1694.9,1,1
7876.5,3,234,0,1,4,2,6,1710.79,1,1
4059.28,15,1488,0,0,0,1,1,1904.8,0,0
1258.17,14,855,0,0,0,0,5,2260.45,0,0
942.83,8,1081,0,0,0,2,3,1459.9,0,0
1857.59,15,437,0,0,0,0,3,1425.08,0,0
1659.58,18,1242,0,0,1,0,4,1284.27,0,0
2440.05,11,642,0,0,0,0,6,1131.79,0,0
9905.09,5,198,1,1,5,1,9,933.91,1,1
1001.71,13,1211,0,0,1,0,2,849.78,0,0
2020.47,10,1355,0,0,0,1,2,1373.36,0,0
1551.89,10,280,0,0,0,0,4,1517.16,0,0
5385.42,21,184,1,1,4,1,7,2036.16,0,1
831.81,12,1360,0,0,1,1,1,2095.67,0,0
2372.08,4,53,1,1,3,5,7,2470.06,1,1
9735.69,0,26,1,0,2,1,4,1265.01,0,1
7575.94,3,58,1,0,4,3,10,1350.71,1,1
4504.1,2,13,1,0,2,5,5,1551.87,0,1
966.01,13,1347,0,0,0,0,0,1166.97,0,0
1436.64,11,472,0,0,0,0,3,1249.04,0,0
1675.74,9,1004,0,0,0,1,2,1110.96,0,0
5701.42,4,117,1,1,3,3,8,1460.83,0,1
5535.61,15,80,1,1,1,2,8,1489.11,0,1
1643.16,22,986,0,0,0,0,4,1843.8,0,0
2822.37,16,1318,0,0,0,0,1,2071.46,1,0
2070.96,20,968,1,0,2,4,1,2222.44,0,0
9367.47,5,218,1,1,1,0,8,1913.78,1,1
4409.64,10,115,1,1,3,3,6,2298.52,0,1
3855.08,0,71,0,1,1,2,7,1425.08,0,1
14602.21,5,10,1,1,1,2,8,1535.17,1,1
1079.65,15,406,0,0,0,0,2,962.64,0,0
8884.46,2,145,1,0,3,6,5,1154.02,1,1
5612.31,22,27,1,1,5,3,7,2032.88,1,1
2411.52,20,1416,0,1,1,0,1,2203.98,0,0
1236.13,13,443,0,0,1,0,5,4035.25,0,0
14025.89,4,10,1,1,1,1,8,2184.37,1,1
5417.29,19,847,0,0,0,1,2,1019.28,0,0
14975.78,2,225,1,1,2,7,11,1902.13,1,1
33170.23,4,119,1,1,4,4,10,2641.31,1,1
1151.41,10,448,0,0,0,0,6,2865.77,0,0
2054.01,10,856,0,0,0,1,2,1800.19,0,0
3927.01,13,240,1,1,3,2,9,1550.46,1,1
1334.98,2,51,0,1,1,5,12,1241.9,1,1
1943.64,14,582,0,0,0,0,1,1819.87,0,0
10035.04,2,186,0,1,2,4,3,1300.14,1,1
1276.15,15,1422,0,0,0,0,4,1825.48,0,0
1947.75,8,959,0,0,0,0,2,1241.1,0,0
1583.15,22,92,0,1,0,0,4,2497.88,0,0
1509.15,16,42,0,0,2,2,9,4241.62,1,1
1942.55,14,1227,0,0,0,0,6,1386.89,0,0
996.64,8,735,0,0,0,0,3,1291.88,1,0
2734.61,17,667,0,1,1,0,3,1693.01,0,0
6116.64,0,52,0,1,3,5,5,1560.86,1,1
9483.3,0,174,1,1,4,4,9,2051.83,1,1
2342.91,15,1193,1,0,0,3,3,1491.71,0,0
4932.18,5,207,1,0,5,1,12,1829.39,1,1
2783.57,8,69,0,0,2,2,5,1983.58,0,0
6156.19,0,34,1,0,4,2,9,1726.71,1,1
1241.72,22,1498,0,0,0,2,4,2342.18,0,0
5902.47,5,216,0,1,5,5,4,1549.41,1,1
8046.89,0,123,1,1,5,2,14,1025.33,0,1
5519.65,1,58,1,1,5,3,9,2553.44,1,1
3943.16,12,51,1,1,1,2,7,2635.11,1,1
2295.73,13,1344,1,0,0,0,4,1290.8,0,0
5747.0,10,785,0,0,1,3,3,2641.19,0,0
10096.62,23,170,0,1,2,3,4,2655.92,1,1
6373.99,0,41,1,1,5,2,8,1993.03,0,1
2721.06,14,699,0,0,1,1,4,1591.39,0,0
2043.12,12,1035,0,0,1,1,3,4177.37,0,0
3396.68,16,1169,0,0,0,2,4,2082.08,0,0
4317.05,1,188,1,0,3,2,8,2288.19,1,1
3086.09,18,656,0,0,0,0,5,1665.07,0,0
4487.15,0,156,1,1,5,3,10,1711.74,1,1
2520.76,15,377,0,0,0,0,5,1419.04,0,0
1195.39,22,1323,0,0,2,0,0,1843.69,0,0
6539.33,3,15,1,1,3,0,6,1576.58,1,1
2001.46,16,1023,0,0,0,1,4,2272.89,0,0
8446.87,2,134,1,1,3,5,6,1933.41,0,1
1191.12,18,407,0,0,0,3,3,1716.79,0,0
9483.12,8,4,1,1,5,1,10,2169.18,0,1
3170.01,11,1096,0,0,0,0,1,918.0,0,0
5416.49,3,211,1,1,4,3,5,2947.2,0,1
2714.92,18,1460,0,0,0,0,3,1675.18,0,0
8536.12,5,132,1,0,3,2,6,2253.52,1,1
3548.91,19,1309,0,0,0,0,6,1512.46,1,0
2557.36,14,1249,1,0,0,0,6,1185.13,0,0
2212.56,18,1360,0,0,0,0,6,1317.46,0,0
10179.14,17,121,1,1,2,6,3,2223.91,1,1
1799.74,14,114,1,1,3,2,7,1834.4,1,1
1873.75,12,481,0,1,1,0,0,1621.51,0,0
2083.76,19,1309,0,0,1,1,6,2023.77,0,0
2672.79,18,1385,0,0,0,0,5,1439.6,0,0
1216.02,8,731,0,0,0,0,3,1908.03,0,0
4690.99,1,189,1,1,3,2,5,2340.3,1,1
2449.98,10,749,0,0,0,0,4,2652.96,0,0
1165.66,8,489,0,1,0,0,4,1555.75,0,0
3070.99,20,958,0,0,0,0,5,1263.11,0,0
807.71,19,364,0,0,0,1,4,1383.76,1,0
1181.19,18,899,0,0,0,1,6,1860.62,0,0
1148.26,21,408,0,0,0,1,3,1921.14,0,0
2271.92,13,871,1,0,1,0,3,1287.4,0,0
3036.75,18,156,0,0,0,0,4,2759.27,0,0
1303.72,19,331,0,0,0,0,3,2545.18,0,0
2722.8,22,1019,0,0,0,0,4,1135.08,0,0
8161.8,14,130,1,1,2,3,7,1100.8,1,1
1343.68,8,768,1,0,0,0,1,2019.16,0,0
2091.43,19,1232,0,0,0,0,2,1679.61,0,0
12097.78,16,33,1,1,1,6,7,1490.64,1,1
3305.59,4,234,1,1,2,3,10,1058.89,1,1
5901.29,4,183,1,1,1,5,10,1661.69,0,1
6835.76,4,194,0,1,5,5,6,1229.98,1,1
2709.64,20,67,0,0,0,0,2,1075.04,0,0
2774.23,16,1099,0,1,1,0,5,955.95,0,0
8366.86,14,7,1,1,5,2,5,875.51,1,1
2561.27,18,1306,0,0,0,0,3,1757.46,0,0
13889.44,13,196,1,1,5,5,9,1031.88,1,1
2363.32,2,58,1,1,5,4,8,2696.96,1,1
1689.13,20,453,0,0,0,0,4,724.85,0,0
2958.26,4,216,0,1,5,4,12,1362.07,1,1
18538.27,18,98,1,0,5,5,9,1735.98,1,1
10305.32,2,248,0,1,5,2,7,1950.73,0,1
7491.68,4,52,1,1,5,1,8,1608.46,0,1
1943.44,10,1223,0,0,0,3,5,1716.39,0,0
7899.94,1,133,1,1,4,2,6,1959.25,1,1
1575.43,15,1464,0,0,0,0,3,1444.86,0,0
4814.9,5,121,1,1,3,1,7,1639.31,0,1
11640.47,10,166,0,1,5,2,13,2512.91,1,1
1217.88,17,603,0,0,1,0,0,1832.27,0,0
6075.04,16,141,1,1,4,4,7,1933.54,1,1
3583.63,14,1472,0,0,0,0,5,1645.47,0,0
6426.0,5,150,1,1,5,6,8,1550.15,0,1
1235.22,12,1498,1,1,0,0,5,1019.56,0,0
11074.73,16,249,1,1,3,2,6,1530.34,1,1
6772.01,13,160,0,1,5,3,6,1718.36,1,1
10840.6,1,124,1,1,3,5,9,1520.91,1,1
2359.65,17,905,0,0,0,0,2,2734.46,0,0
11843.55,0,227,1,1,5,2,7,2188.45,1,1
2275.49,21,71,0,0,0,0,3,1571.06,0,0
2342.55,4,231,0,1,4,0,14,1459.3,0,1
4404.89,18,61,1,0,1,3,10,3643.97,1,1
1799.63,20,743,0,0,0,0,3,2022.98,0,0
13207.64,5,234,1,1,3,6,8,1474.84,0,1
14557.82,9,196,1,0,5,4,8,2287.81,0,1
10165.83,4,176,0,1,2,3,7,1828.66,0,1
2417.25,18,67,0,0,5,7,4,768.52,1,1
3818.74,2,17,1,1,2,3,8,1074.66,1,1
2521.53,1,8,1,1,5,3,2,4081.57,1,1
4371.02,1,13,0,1,4,5,7,1906.53,0,1
3478.32,3,120,1,0,2,4,9,3887.51,1,1
6629.79,1,2,0,1,2,2,7,934.06,0,1
1921.31,11,199,0,0,1,0,4,2549.21,0,0
10085.95,4,39,1,1,4,2,12,3852.21,1,1
2499.92,20,556,0,0,0,0,1,3019.15,1,0
4702.5,10,674,0,0,0,0,3,1895.77,0,0
1009.48,17,958,0,0,0,0,3,1723.52,0,0
15519.54,5,11,1,0,3,3,6,2214.24,1,1
3754.24,13,1197,0,0,1,0,8,1099.49,0,0
1848.58,21,1342,0,0,0,0,4,1100.72,0,0
5686.75,1,15,1,1,5,1,11,1146.21,1,1
10540.59,3,61,1,1,3,0,4,2414.78,1,1
3171.33,5,197,0,1,2,4,8,2429.61,0,1
4397.62,12,1368,0,0,0,0,1,3727.89,0,0
1218.44,15,600,0,0,0,1,7,2034.65,0,0
3528.35,21,410,0,0,0,1,4,1455.35,0,0
2705.63,14,362,0,0,1,0,3,1288.84,0,0
2304.0,11,1392,0,0,0,1,3,1964.78,0,0
4489.67,13,114,1,1,4,4,6,1338.3,1,1
1081.51,8,423,0,0,0,0,2,1286.59,0,0
743.55,15,424,0,0,0,0,3,3341.84,0,0
2834.12,20,350,0,0,0,1,6,1792.76,0,0
4265.09,3,223,0,1,5,1,5,1519.68,0,1
3180.76,3,142,1,1,5,5,11,1309.09,1,1
2737.11,8,955,0,0,0,1,1,2215.24,0,0
1803.51,8,476,0,0,0,0,2,2208.97,0,0
6424.68,11,29,1,1,1,2,8,2357.88,0,1
967.58,16,969,0,1,0,1,2,2189.11,0,0
6393.65,7,33,0,1,3,1,6,1421.95,1,1
1908.26,14,202,0,0,1,0,6,1247.01,0,0
6987.56,17,1287,0,0,0,0,3,2108.72,1,0
3061.23,19,451,0,0,1,0,7,1431.89,0,0
5892.98,4,28,0,1,2,2,13,1497.44,1,1
3049.73,20,238,0,0,0,0,1,1683.03,0,0
2424.75,16,313,1,0,1,0,2,1498.27,0,0
9077.8,18,209,1,1,4,3,5,1833.22,0,1
8212.76,15,94,0,1,4,2,6,3014.47,1,1
2521.94,9,255,0,0,0,1,4,2023.44,0,0
2193.76,8,812,0,0,0,0,5,1571.67,0,0
5113.4,21,5,1,0,3,4,9,1207.5,0,1
1439.39,10,340,0,1,0,0,3,1054.45,0,0
9118.93,1,92,1,1,4,4,11,1744.67,0,1
